SqFt,Bedrooms,Bathrooms,AgeYears,GarageSpaces,LotSize,OverallQuality,DistanceToCityKm,Neighborhood,SalePrice,RoomsTotal,QualityPerAge
1586.0,4,2.8,27.0,2.0,3195.0,6,4.6,Suburb,285094.0,6.8,0.21428571428571427
2418.0,4,2.8,0.0,1.0,7940.0,5,8.0,Suburb,373935.0,6.8,5.0
2321.0,3,2.6,4.0,2.0,7595.0,8,1.0,Suburb,428633.0,5.6,1.6
1375.0,2,1.7,17.0,2.0,4738.0,5,2.5,Downtown,264482.0,3.7,0.2777777777777778
2024.0,4,3.2,25.0,2.0,6627.0,5,5.7,Suburb,364846.0,7.2,0.19230769230769232
1266.0,2,2.1,50.0,2.0,1890.0,10,3.0,Rural,217253.0,4.1,0.19607843137254902
1041.0,3,3.4,24.0,1.0,3221.0,2,37.8,Downtown,210217.0,6.4,0.08
1455.0,4,2.7,22.0,1.0,3118.0,5,4.5,Suburb,266019.0,6.7,0.21739130434782608
2274.0,4,2.4,10.0,2.0,7911.0,7,16.3,Suburb,368638.0,6.4,0.6363636363636364
2324.0,4,3.0,0.0,1.0,5313.0,2,18.1,Suburb,337630.0,7.0,2.0
2082.0,4,2.5,3.0,2.0,5150.0,6,14.5,Waterfront,502598.0,6.5,1.5
2199.0,3,3.0,15.0,1.0,5318.0,7,0.4,Suburb,361872.0,6.0,0.4375
2084.0,4,2.8,22.0,0.0,4043.0,5,23.6,Suburb,318245.0,6.8,0.21739130434782608
1447.0,4,2.6,11.0,1.0,1986.0,9,1.1,Rural,244528.0,6.6,0.75
2038.0,2,1.5,26.0,3.0,6644.0,4,0.3,Suburb,340898.0,3.5,0.14814814814814814
2240.0,1,1.5,15.0,1.0,6823.0,10,4.3,Downtown,436011.0,2.5,0.625
2215.0,3,2.2,2.0,2.0,3369.0,1,1.7,Suburb,329606.0,5.2,0.3333333333333333
2454.0,3,2.0,4.0,1.0,7329.0,8,1.6,Downtown,482682.0,5.0,1.6
2190.0,4,3.7,37.0,0.0,5780.0,8,2.7,Downtown,445922.0,7.7,0.21052631578947367
1993.0,4,2.5,26.0,2.0,4267.0,7,2.3,Suburb,337070.0,6.5,0.25925925925925924
2389.0,2,1.7,45.0,2.0,4263.0,8,9.2,Suburb,378548.0,3.7,0.17391304347826086
1785.0,2,2.0,3.0,2.0,5672.0,2,1.7,Waterfront,399722.0,4.0,0.5
1315.0,5,2.7,93.0,2.0,3696.0,3,6.3,Suburb,203251.0,7.7,0.031914893617021274
1710.0,2,1.9,5.0,1.0,4206.0,9,34.4,Suburb,331751.0,3.9,1.5
1390.0,3,1.8,0.0,0.0,3617.0,1,4.5,Suburb,179908.0,4.8,1.0
1429.0,3,2.7,100.0,3.0,2014.0,8,8.2,Downtown,345061.0,5.7,0.07920792079207921
1721.0,3,1.8,7.0,1.0,3941.0,8,27.9,Suburb,310776.0,4.8,1.0
1364.0,2,2.0,22.0,2.0,2244.0,7,1.2,Downtown,298784.0,4.0,0.30434782608695654
1631.0,2,2.3,4.0,2.0,2739.0,5,4.3,Waterfront,398064.0,4.3,1.0
759.0,2,2.1,17.0,1.0,2065.0,4,15.2,Downtown,206616.0,4.1,0.2222222222222222
1917.0,3,2.4,47.0,2.0,6318.0,10,21.5,Suburb,344589.0,5.4,0.20833333333333334
1801.0,3,2.2,8.0,2.0,3834.0,10,7.4,Downtown,424988.0,5.2,1.1111111111111112
1351.0,2,1.4,22.0,1.0,2267.0,10,1.2,Waterfront,421630.0,3.4,0.43478260869565216
2163.0,4,3.6,4.0,2.0,5823.0,10,18.5,Suburb,438198.0,7.6,2.0
2316.0,4,2.6,20.0,2.0,7420.0,6,1.5,Suburb,370116.0,6.6,0.2857142857142857
916.0,1,1.0,8.0,1.0,2676.0,1,3.5,Downtown,192188.0,2.0,0.1111111111111111
1381.0,3,2.6,5.0,2.0,4417.0,5,3.8,Rural,197164.0,5.6,0.8333333333333334
1377.0,4,2.5,8.0,3.0,3352.0,4,4.7,Downtown,286466.0,6.5,0.4444444444444444
1283.0,3,1.8,4.0,2.0,3758.0,4,12.5,Rural,188235.0,4.8,0.8
2256.0,3,1.6,46.0,2.0,3434.0,7,13.0,Downtown,377683.0,4.6,0.14893617021276595
1693.0,4,2.7,10.0,2.0,3388.0,9,10.2,Downtown,385486.0,6.7,0.8181818181818182
1655.0,4,2.9,6.0,1.0,3469.0,8,0.2,Downtown,371249.0,6.9,1.1428571428571428
698.0,4,3.0,12.0,2.0,1658.0,8,6.7,Suburb,238560.0,7.0,0.6153846153846154
2149.0,3,2.8,8.0,2.0,7171.0,5,11.0,Suburb,365771.0,5.8,0.5555555555555556
1118.0,4,3.2,27.0,3.0,3590.0,6,4.7,Downtown,328835.0,7.2,0.21428571428571427
1833.0,3,2.2,71.0,3.0,2767.0,2,23.2,Rural,203340.0,5.2,0.027777777777777776
1953.0,4,2.8,12.0,2.0,3120.0,3,13.9,Suburb,271140.0,6.8,0.23076923076923078
2548.0,3,2.6,39.0,2.0,5154.0,5,8.1,Suburb,364999.0,5.6,0.125
1080.0,2,2.3,17.0,2.0,2018.0,2,0.5,Suburb,196250.0,4.3,0.1111111111111111
500.0,4,3.0,3.0,2.0,1307.0,3,8.5,Suburb,169024.0,7.0,0.75
1901.0,3,2.1,23.0,2.0,6228.0,4,19.4,Suburb,323506.0,5.1,0.16666666666666666
2790.0,3,1.8,14.0,1.0,9523.0,6,3.8,Downtown,507285.0,4.8,0.4
2481.0,5,2.8,21.0,3.0,6707.0,5,14.6,Downtown,458634.0,7.8,0.22727272727272727
1915.0,1,1.4,44.0,1.0,5990.0,10,3.0,Rural,256884.0,2.4,0.2222222222222222
1530.0,3,2.6,12.0,2.0,3684.0,4,6.8,Waterfront,370101.0,5.6,0.3076923076923077
2244.0,2,2.0,46.0,2.0,3768.0,2,8.4,Suburb,257994.0,4.0,0.0425531914893617
1265.0,4,2.8,28.0,3.0,3045.0,5,9.1,Downtown,298704.0,6.8,0.1724137931034483
2062.0,4,3.6,13.0,1.0,5107.0,5,17.1,Suburb,347407.0,7.6,0.35714285714285715
2078.0,3,2.1,18.0,2.0,6042.0,7,2.1,Suburb,338890.0,5.1,0.3684210526315789
2383.0,4,3.4,8.0,2.0,4065.0,1,2.4,Downtown,387965.0,7.4,0.1111111111111111
3318.0,3,2.3,82.0,1.0,6792.0,4,9.7,Downtown,473422.0,5.3,0.04819277108433735
2016.0,4,2.6,22.0,2.0,4107.0,5,1.6,Rural,294078.0,6.6,0.21739130434782608
1520.0,3,2.6,1.0,2.0,5178.0,8,5.0,Suburb,307265.0,5.6,4.0
1786.0,3,2.5,8.0,2.0,3967.0,8,0.2,Downtown,404926.0,5.5,0.8888888888888888
827.0,5,3.7,20.0,1.0,2429.0,1,1.2,Downtown,231601.0,8.7,0.047619047619047616
1418.0,3,2.3,1.0,2.0,4150.0,5,9.1,Downtown,311333.0,5.3,2.5
1575.0,2,1.7,0.0,2.0,2852.0,10,11.0,Suburb,318406.0,3.7,10.0
1512.0,3,3.5,12.0,1.0,3803.0,1,1.0,Downtown,304902.0,6.5,0.07692307692307693
1884.0,5,4.1,8.0,1.0,6136.0,1,2.1,Downtown,338441.0,9.1,0.1111111111111111
1348.0,3,2.7,12.0,3.0,3091.0,2,0.8,Rural,186458.0,5.7,0.15384615384615385
2417.0,2,1.8,6.0,2.0,8154.0,2,4.5,Downtown,418342.0,3.8,0.2857142857142857
1800.0,3,2.8,4.0,2.0,3048.0,9,1.1,Suburb,380346.0,5.8,1.8
1795.0,3,2.6,23.0,1.0,2460.0,4,4.6,Downtown,310325.0,5.6,0.16666666666666666
1620.0,2,1.7,14.0,1.0,5266.0,3,10.5,Downtown,297865.0,3.7,0.2
1885.0,4,2.7,4.0,1.0,5937.0,1,9.2,Downtown,364580.0,6.7,0.2
2254.0,5,3.5,8.0,1.0,7851.0,2,2.6,Rural,301826.0,8.5,0.2222222222222222
1323.0,3,1.0,18.0,2.0,3655.0,6,9.0,Rural,244119.0,4.0,0.3157894736842105
1438.0,3,2.4,1.0,2.0,4824.0,9,21.0,Rural,265117.0,5.4,4.5
1633.0,3,2.1,3.0,2.0,5066.0,5,3.4,Suburb,300311.0,5.1,1.25
1060.0,2,2.5,2.0,0.0,3331.0,4,3.2,Suburb,213999.0,4.5,1.3333333333333333
1349.0,4,2.9,33.0,2.0,3385.0,5,6.8,Downtown,282459.0,6.9,0.14705882352941177
1538.0,3,1.7,28.0,2.0,3198.0,9,2.3,Downtown,320728.0,4.7,0.3103448275862069
2281.0,3,2.3,28.0,0.0,7640.0,7,8.4,Rural,305820.0,5.3,0.2413793103448276
1944.0,4,2.4,25.0,3.0,4265.0,8,14.3,Downtown,405480.0,6.4,0.3076923076923077
1906.0,3,2.5,22.0,2.0,4649.0,4,4.9,Downtown,367428.0,5.5,0.17391304347826086
2268.0,4,3.0,13.0,2.0,5049.0,8,9.1,Downtown,440893.0,7.0,0.5714285714285714
1724.0,2,2.2,21.0,1.0,4308.0,6,8.4,Downtown,372488.0,4.2,0.2727272727272727
2015.0,4,2.5,1.0,3.0,4599.0,5,0.3,Downtown,375089.0,6.5,2.5
1743.0,5,3.5,19.0,2.0,2284.0,7,1.6,Suburb,293383.0,8.5,0.35
1946.0,4,2.2,30.0,2.0,6283.0,6,17.9,Suburb,314903.0,6.2,0.1935483870967742
1479.0,5,3.9,14.0,1.0,3286.0,3,22.4,Rural,199788.0,8.9,0.2
500.0,2,2.0,9.0,3.0,1277.0,5,12.1,Rural,111633.0,4.0,0.5
1726.0,3,2.5,6.0,2.0,2624.0,9,20.3,Suburb,337729.0,5.5,1.2857142857142858
2583.0,4,2.9,21.0,2.0,3120.0,7,2.9,Downtown,435280.0,6.9,0.3181818181818182
2309.0,3,2.5,24.0,1.0,4073.0,4,2.3,Suburb,318281.0,5.5,0.16
2331.0,3,3.1,41.0,1.0,6575.0,7,3.9,Suburb,398078.0,6.1,0.16666666666666666
2480.0,3,2.2,8.0,1.0,3542.0,5,0.5,Downtown,418477.0,5.2,0.5555555555555556
1849.0,2,1.8,29.0,1.0,6084.0,2,13.3,Suburb,286890.0,3.8,0.06666666666666667
1909.0,3,1.8,16.0,2.0,3235.0,6,33.2,Suburb,286626.0,4.8,0.35294117647058826
1460.0,2,1.3,43.0,0.0,2439.0,7,13.9,Suburb,245514.0,3.3,0.1590909090909091
1626.0,4,2.9,15.0,0.0,2630.0,8,6.5,Suburb,275248.0,6.9,0.5
2139.0,2,2.3,15.0,1.0,2636.0,6,2.8,Downtown,370469.0,4.3,0.375
2462.0,2,1.6,17.0,1.0,7325.0,8,1.8,Waterfront,546699.0,3.6,0.4444444444444444
1723.0,3,2.2,28.0,1.0,5535.0,7,3.6,Rural,289532.0,5.2,0.2413793103448276
1552.0,3,2.1,67.0,2.0,4055.0,2,8.8,Downtown,288166.0,5.1,0.029411764705882353
1800.0,4,2.6,2.0,2.0,2939.0,6,4.7,Rural,240775.0,6.6,2.0
2131.0,3,2.4,1.0,0.0,3955.0,9,21.8,Suburb,345681.0,5.4,4.5
1006.0,3,1.6,55.0,1.0,2308.0,6,15.4,Rural,153693.0,4.6,0.10714285714285714
537.0,4,3.5,15.0,1.0,1823.0,4,0.9,Rural,180766.0,7.5,0.25
1497.0,3,2.0,19.0,0.0,2648.0,7,1.1,Suburb,281968.0,5.0,0.35
1129.0,2,2.1,13.0,2.0,3255.0,3,9.0,Downtown,237896.0,4.1,0.21428571428571427
1521.0,3,1.7,2.0,2.0,3363.0,5,2.1,Downtown,323192.0,4.7,1.6666666666666667
1719.0,5,3.8,29.0,2.0,3240.0,1,12.5,Suburb,231757.0,8.8,0.03333333333333333
1551.0,3,2.6,28.0,2.0,3488.0,10,7.2,Suburb,316435.0,5.6,0.3448275862068966
2599.0,3,2.5,7.0,0.0,3544.0,3,2.1,Downtown,381635.0,5.5,0.375
1980.0,2,1.2,7.0,3.0,6013.0,8,5.2,Downtown,380839.0,3.2,1.0
1965.0,2,1.8,36.0,2.0,3458.0,9,4.2,Rural,303950.0,3.8,0.24324324324324326
2142.0,3,1.7,2.0,3.0,6144.0,9,16.5,Waterfront,535793.0,4.7,3.0
1174.0,3,2.2,43.0,0.0,1593.0,10,0.3,Suburb,243723.0,5.2,0.22727272727272727
2372.0,2,2.2,6.0,3.0,8057.0,2,18.1,Downtown,373480.0,4.2,0.2857142857142857
1758.0,5,3.9,18.0,2.0,2890.0,4,8.4,Downtown,336082.0,8.9,0.21052631578947367
2169.0,4,2.9,55.0,2.0,7007.0,5,10.7,Downtown,395823.0,6.9,0.08928571428571429
1210.0,3,1.8,23.0,0.0,3705.0,3,0.2,Waterfront,322233.0,4.8,0.125
945.0,4,3.2,11.0,2.0,3238.0,1,7.9,Downtown,208011.0,7.2,0.08333333333333333
2250.0,2,1.7,23.0,3.0,5173.0,6,7.1,Suburb,344136.0,3.7,0.25
2007.0,3,1.1,8.0,2.0,5766.0,10,6.2,Downtown,415248.0,4.1,1.1111111111111112
1304.0,4,3.3,6.0,2.0,2677.0,2,12.3,Suburb,226269.0,7.3,0.2857142857142857
1322.0,4,2.9,100.0,3.0,2147.0,9,6.5,Suburb,224866.0,6.9,0.0891089108910891
2419.0,4,3.5,28.0,1.0,5368.0,1,15.6,Rural,244850.0,7.5,0.034482758620689655
1146.0,3,1.8,21.0,2.0,1812.0,9,2.1,Downtown,313449.0,4.8,0.4090909090909091
2703.0,5,1.9,9.0,2.0,9349.0,7,13.1,Downtown,488499.0,6.9,0.7
1305.0,2,1.8,1.0,3.0,1855.0,10,1.6,Downtown,357626.0,3.8,5.0
2151.0,4,3.0,1.0,0.0,5496.0,2,13.4,Waterfront,457624.0,7.0,1.0
1619.0,5,2.7,16.0,2.0,4276.0,6,22.6,Rural,252043.0,7.7,0.35294117647058826
2132.0,2,1.2,29.0,2.0,5197.0,8,3.3,Suburb,354609.0,3.2,0.26666666666666666
1501.0,4,4.3,15.0,2.0,4087.0,2,6.0,Suburb,264984.0,8.3,0.125
1710.0,1,1.0,37.0,2.0,2509.0,5,8.6,Suburb,262055.0,2.0,0.13157894736842105
1823.0,3,2.7,1.0,3.0,4515.0,6,0.7,Downtown,410039.0,5.7,3.0
1249.0,3,2.0,9.0,3.0,2324.0,3,5.5,Waterfront,343714.0,5.0,0.3
2207.0,3,1.3,5.0,0.0,7421.0,2,3.6,Suburb,299017.0,4.3,0.3333333333333333
1518.0,5,3.4,12.0,1.0,4482.0,6,16.5,Suburb,276935.0,8.4,0.46153846153846156
1674.0,4,2.8,2.0,0.0,5753.0,3,16.7,Suburb,261661.0,6.8,1.0
1253.0,3,2.1,62.0,1.0,1612.0,2,9.7,Downtown,221205.0,5.1,0.031746031746031744
500.0,4,2.8,5.0,2.0,928.0,1,8.5,Downtown,146558.0,6.8,0.16666666666666666
1695.0,5,3.6,51.0,3.0,2796.0,8,10.6,Rural,247133.0,8.6,0.15384615384615385
3127.0,1,1.0,11.0,2.0,3833.0,1,3.6,Downtown,455177.0,2.0,0.08333333333333333
2232.0,5,2.9,85.0,0.0,3922.0,5,4.1,Suburb,335446.0,7.9,0.05813953488372093
1789.0,2,1.9,16.0,0.0,4940.0,6,6.5,Downtown,371282.0,3.9,0.35294117647058826
1655.0,4,1.9,53.0,2.0,2866.0,3,22.2,Suburb,222228.0,5.9,0.05555555555555555
1812.0,3,1.3,0.0,2.0,4296.0,7,10.3,Downtown,318738.0,4.3,7.0
2101.0,2,2.1,28.0,1.0,6811.0,2,6.4,Suburb,301796.0,4.1,0.06896551724137931
1151.0,3,2.6,47.0,2.0,3218.0,7,11.8,Rural,167730.0,5.6,0.14583333333333334
2413.0,4,2.9,3.0,3.0,5086.0,2,3.7,Downtown,376119.0,6.9,0.5
2193.0,3,1.6,2.0,1.0,4510.0,5,10.5,Suburb,353537.0,4.6,1.6666666666666667
2195.0,2,1.3,11.0,2.0,4935.0,7,4.2,Suburb,340012.0,3.3,0.5833333333333334
2041.0,3,2.2,54.0,1.0,3280.0,3,2.6,Suburb,267549.0,5.2,0.05454545454545454
1811.0,5,2.7,16.0,2.0,4814.0,4,7.5,Waterfront,427583.0,7.7,0.23529411764705882
2170.0,3,1.9,15.0,2.0,4421.0,1,9.3,Rural,267387.0,4.9,0.0625
2125.0,2,2.0,3.0,0.0,6716.0,3,4.9,Downtown,370833.0,4.0,0.75
1605.0,3,3.0,0.0,3.0,4719.0,9,6.7,Downtown,410839.0,6.0,9.0
1485.0,1,1.0,33.0,2.0,3867.0,10,9.5,Downtown,331712.0,2.0,0.29411764705882354
1856.0,4,3.3,2.0,2.0,3782.0,5,11.7,Suburb,287750.0,7.3,1.6666666666666667
2652.0,4,1.9,20.0,1.0,4463.0,8,18.1,Downtown,428852.0,5.9,0.38095238095238093
1118.0,3,2.6,49.0,0.0,3337.0,2,3.5,Suburb,191744.0,5.6,0.04
993.0,3,1.9,5.0,0.0,2303.0,3,24.2,Suburb,178372.0,4.9,0.5
1891.0,4,3.1,22.0,2.0,3247.0,7,8.1,Suburb,336772.0,7.1,0.30434782608695654
1828.0,3,2.2,2.0,2.0,3014.0,10,12.4,Rural,282887.0,5.2,3.3333333333333335
1895.0,4,3.6,19.0,1.0,2995.0,4,9.6,Downtown,356816.0,7.6,0.2
1934.0,4,2.5,4.0,2.0,5778.0,9,1.8,Downtown,421157.0,6.5,1.8
1677.0,4,3.2,27.0,2.0,2896.0,7,0.6,Rural,281632.0,7.2,0.25
2619.0,3,2.2,7.0,2.0,6315.0,1,10.4,Suburb,389951.0,5.2,0.125
920.0,3,2.2,12.0,2.0,2059.0,4,5.7,Suburb,193412.0,5.2,0.3076923076923077
1344.0,5,3.4,18.0,3.0,3404.0,10,9.7,Suburb,304339.0,8.4,0.5263157894736842
1743.0,3,1.9,4.0,2.0,5608.0,6,5.2,Downtown,338892.0,4.9,1.2
896.0,4,2.9,27.0,2.0,2863.0,6,3.0,Rural,186881.0,6.9,0.21428571428571427
1703.0,2,1.7,7.0,1.0,3810.0,10,2.7,Rural,273433.0,3.7,1.25
2714.0,4,3.0,22.0,1.0,3353.0,6,10.5,Suburb,372264.0,7.0,0.2608695652173913
1811.0,3,2.3,3.0,0.0,3949.0,5,2.6,Downtown,351710.0,5.3,1.25
1927.0,2,2.1,23.0,2.0,4999.0,3,10.0,Suburb,267060.0,4.1,0.125
1107.0,2,2.2,3.0,1.0,2749.0,2,3.9,Suburb,220209.0,4.2,0.5
1461.0,4,2.4,11.0,2.0,3942.0,3,11.8,Downtown,279119.0,6.4,0.25
1594.0,4,3.3,6.0,2.0,2478.0,9,1.2,Waterfront,462748.0,7.3,1.2857142857142858
1625.0,3,1.7,28.0,1.0,4366.0,3,1.8,Downtown,305868.0,4.7,0.10344827586206896
2505.0,2,2.0,6.0,1.0,4058.0,3,9.3,Waterfront,435993.0,4.0,0.42857142857142855
2107.0,4,3.2,43.0,1.0,6166.0,1,6.6,Suburb,318710.0,7.2,0.022727272727272728
1189.0,2,1.0,44.0,2.0,2354.0,2,1.8,Downtown,204443.0,3.0,0.044444444444444446
1936.0,3,2.3,4.0,0.0,5484.0,3,18.7,Suburb,295319.0,5.3,0.6
2074.0,2,1.5,19.0,2.0,2717.0,2,2.6,Rural,200409.0,3.5,0.1
2427.0,2,1.3,2.0,2.0,5189.0,8,4.4,Rural,303932.0,3.3,2.6666666666666665
2669.0,2,2.4,10.0,2.0,7531.0,6,1.8,Rural,341123.0,4.4,0.5454545454545454
1242.0,3,2.0,25.0,2.0,2138.0,7,3.9,Suburb,234221.0,5.0,0.2692307692307692
1354.0,2,1.3,22.0,2.0,4101.0,1,5.4,Suburb,198305.0,3.3,0.043478260869565216
1108.0,3,2.3,20.0,0.0,2937.0,6,2.8,Rural,189589.0,5.3,0.2857142857142857
1671.0,3,2.6,7.0,1.0,4263.0,2,11.7,Downtown,297998.0,5.6,0.25
2056.0,3,2.2,9.0,1.0,4139.0,6,4.0,Suburb,340271.0,5.2,0.6
2343.0,3,2.9,2.0,0.0,5411.0,3,10.5,Downtown,382400.0,5.9,1.0
1758.0,4,3.2,25.0,1.0,4525.0,7,1.9,Waterfront,467437.0,7.2,0.2692307692307692
1624.0,2,1.0,14.0,1.0,3714.0,3,3.8,Waterfront,343967.0,3.0,0.2
1883.0,3,2.0,25.0,2.0,5284.0,9,0.2,Downtown,420047.0,5.0,0.34615384615384615
1341.0,2,1.4,6.0,2.0,2947.0,3,11.4,Rural,164464.0,3.4,0.42857142857142855
2949.0,2,1.9,8.0,1.0,4911.0,7,7.9,Waterfront,574120.0,3.9,0.7777777777777778
916.0,3,1.0,8.0,2.0,1550.0,4,13.6,Downtown,226652.0,4.0,0.4444444444444444
1902.0,3,3.6,1.0,1.0,2308.0,8,4.9,Suburb,325469.0,6.6,4.0
2913.0,4,3.2,8.0,1.0,5512.0,2,12.9,Waterfront,519202.0,7.2,0.2222222222222222
1804.0,3,2.4,33.0,2.0,5272.0,8,8.3,Downtown,412774.0,5.4,0.23529411764705882
1695.0,5,4.1,46.0,0.0,5130.0,9,0.2,Suburb,339893.0,9.1,0.19148936170212766
1603.0,1,2.3,15.0,0.0,2670.0,8,2.3,Downtown,339170.0,3.3,0.5
1701.0,2,2.1,12.0,1.0,5793.0,6,5.4,Waterfront,392262.0,4.1,0.46153846153846156
2555.0,1,1.6,1.0,3.0,6018.0,10,7.7,Waterfront,621351.0,2.6,5.0
583.0,2,1.8,42.0,2.0,1929.0,1,0.5,Waterfront,232016.0,3.8,0.023255813953488372
2643.0,3,2.2,0.0,0.0,7468.0,7,9.8,Suburb,436424.0,5.2,7.0
1017.0,4,2.7,58.0,2.0,2910.0,1,6.3,Rural,168196.0,6.7,0.01694915254237288
1653.0,1,1.0,13.0,2.0,2307.0,7,6.0,Rural,216376.0,2.0,0.5
1564.0,5,3.2,8.0,2.0,2668.0,2,2.8,Suburb,268425.0,8.2,0.2222222222222222
2124.0,4,2.2,52.0,2.0,2592.0,8,7.2,Rural,276341.0,6.2,0.1509433962264151
921.0,3,2.3,0.0,1.0,2622.0,2,0.2,Downtown,211374.0,5.3,2.0
2054.0,2,1.0,17.0,1.0,4092.0,3,0.5,Suburb,292951.0,3.0,0.16666666666666666
2913.0,2,1.8,16.0,2.0,8766.0,3,10.6,Downtown,451664.0,3.8,0.17647058823529413
1050.0,2,1.7,5.0,2.0,2079.0,1,3.1,Downtown,206082.0,3.7,0.16666666666666666
1904.0,2,1.8,11.0,2.0,5873.0,5,3.4,Downtown,387704.0,3.8,0.4166666666666667
1436.0,3,2.0,21.0,2.0,2155.0,5,1.9,Suburb,224278.0,5.0,0.22727272727272727
2034.0,2,3.2,26.0,3.0,3252.0,10,4.7,Suburb,382700.0,5.2,0.37037037037037035
1811.0,3,3.0,0.0,3.0,3593.0,5,0.4,Rural,228360.0,6.0,5.0
1447.0,5,2.9,55.0,2.0,3096.0,9,2.9,Downtown,345308.0,7.9,0.16071428571428573
2068.0,4,3.0,4.0,2.0,4140.0,6,6.0,Suburb,351618.0,7.0,1.2
2792.0,5,3.2,5.0,3.0,8254.0,6,5.0,Suburb,465947.0,8.2,1.0
1695.0,2,1.2,6.0,0.0,2412.0,3,60.0,Rural,154799.0,3.2,0.42857142857142855
2196.0,3,1.6,1.0,1.0,4409.0,5,3.9,Suburb,320209.0,4.6,2.5
1089.0,3,2.5,3.0,2.0,3404.0,10,3.9,Suburb,292586.0,5.5,2.5
1274.0,2,1.4,86.0,2.0,1725.0,7,5.6,Rural,214784.0,3.4,0.08045977011494253
2060.0,1,1.6,8.0,2.0,6937.0,3,1.7,Suburb,325327.0,2.6,0.3333333333333333
2616.0,4,3.4,2.0,2.0,9074.0,2,16.7,Downtown,436952.0,7.4,0.6666666666666666
1996.0,4,3.6,2.0,0.0,2802.0,5,6.8,Downtown,355852.0,7.6,1.6666666666666667
1628.0,3,1.9,25.0,1.0,3044.0,3,1.7,Rural,206591.0,4.9,0.11538461538461539
1800.0,3,2.5,39.0,2.0,3702.0,5,12.6,Downtown,324382.0,5.5,0.125
1112.0,3,2.6,6.0,1.0,3320.0,9,0.3,Rural,216051.0,5.6,1.2857142857142858
2132.0,1,1.0,0.0,1.0,5481.0,10,32.4,Suburb,374066.0,2.0,10.0
2285.0,3,1.9,5.0,1.0,6128.0,1,16.0,Waterfront,448658.0,4.9,0.16666666666666666
1551.0,2,2.5,1.0,1.0,4563.0,4,6.9,Rural,216931.0,4.5,2.0
1541.0,2,1.8,2.0,2.0,2267.0,10,0.9,Waterfront,438155.0,3.8,3.3333333333333335
1946.0,5,3.8,11.0,1.0,6064.0,5,1.9,Suburb,352621.0,8.8,0.4166666666666667
1560.0,3,1.9,5.0,2.0,4404.0,2,2.6,Rural,220495.0,4.9,0.3333333333333333
1764.0,4,2.3,15.0,0.0,4459.0,2,2.2,Suburb,297042.0,6.3,0.125
2955.0,3,2.0,6.0,2.0,9593.0,1,5.5,Suburb,407065.0,5.0,0.14285714285714285
1664.0,3,2.2,56.0,1.0,4677.0,8,23.1,Suburb,268294.0,5.2,0.14035087719298245
1603.0,2,1.2,47.0,2.0,2667.0,2,4.7,Rural,170764.0,3.2,0.041666666666666664
1444.0,2,1.7,17.0,2.0,3160.0,3,8.7,Waterfront,315309.0,3.7,0.16666666666666666
2209.0,2,1.0,9.0,1.0,5161.0,2,9.3,Rural,215333.0,3.0,0.2
1700.0,4,2.3,10.0,2.0,2256.0,4,16.4,Suburb,293379.0,6.3,0.36363636363636365
1443.0,4,3.2,11.0,2.0,4900.0,1,0.3,Suburb,274654.0,7.2,0.08333333333333333
2527.0,3,2.6,26.0,1.0,3780.0,3,4.1,Rural,231376.0,5.6,0.1111111111111111
2581.0,3,2.1,12.0,1.0,7238.0,5,12.3,Downtown,448031.0,5.1,0.38461538461538464
1470.0,5,3.0,39.0,3.0,3476.0,10,13.5,Downtown,356559.0,8.0,0.25
773.0,2,1.2,58.0,2.0,973.0,1,21.0,Suburb,103209.0,3.2,0.01694915254237288
2354.0,3,2.1,8.0,1.0,7832.0,4,9.7,Downtown,376285.0,5.1,0.4444444444444444
1423.0,3,2.6,16.0,1.0,4496.0,6,2.2,Downtown,324983.0,5.6,0.35294117647058826
2235.0,4,3.4,2.0,2.0,5377.0,4,5.6,Downtown,414259.0,7.4,1.3333333333333333
716.0,5,3.3,4.0,2.0,1236.0,7,0.3,Downtown,241142.0,8.3,1.4
2291.0,2,1.1,11.0,2.0,3390.0,7,8.3,Downtown,428451.0,3.1,0.5833333333333334
1134.0,4,3.0,5.0,1.0,2309.0,6,6.5,Waterfront,360436.0,7.0,1.0
2202.0,4,2.5,42.0,2.0,3936.0,9,8.8,Suburb,346148.0,6.5,0.20930232558139536
1808.0,2,1.4,3.0,1.0,4277.0,2,21.3,Suburb,273957.0,3.4,0.5
1275.0,3,3.0,12.0,1.0,4364.0,10,9.3,Suburb,294287.0,6.0,0.7692307692307693
1576.0,3,2.7,19.0,2.0,3975.0,8,3.1,Downtown,379772.0,5.7,0.4
2177.0,5,3.6,24.0,3.0,7068.0,8,1.8,Waterfront,545680.0,8.6,0.32
1858.0,2,1.1,10.0,1.0,5011.0,10,15.4,Rural,273840.0,3.1,0.9090909090909091
2121.0,4,3.0,41.0,2.0,4864.0,4,1.7,Downtown,358192.0,7.0,0.09523809523809523
2887.0,3,2.8,17.0,2.0,9139.0,6,1.4,Suburb,438948.0,5.8,0.3333333333333333
940.0,4,2.7,12.0,2.0,2147.0,6,1.9,Rural,152147.0,6.7,0.46153846153846156
2689.0,3,3.0,1.0,2.0,8599.0,5,5.7,Waterfront,575867.0,6.0,2.5
1857.0,3,2.9,12.0,2.0,3474.0,1,1.1,Suburb,254636.0,5.9,0.07692307692307693
1306.0,4,3.7,34.0,0.0,1954.0,3,22.3,Suburb,181208.0,7.7,0.08571428571428572
